holding_ratio_hq_over_hn,blocking_ratio_CB_muc_over_hn,uniform_jsq_mean_gap_percent,uniform_jsq_max_gap_percent,rz_mean_candidate_gap_percent,rz_max_candidate_gap_percent,feeder_first_uniform_mean_gap_percent,feeder_first_uniform_max_gap_percent,dz_gap_percent,strict_incompatible_witness,minimum_witness_margin
0.5,1.0,1.3549238821339342,2.970381729819405,1.288243097264688,2.797813721473664,0.031845509609635,0.1452661327552074,1.147581052574704,True,0.3274270816504003
0.5,10.0,1.875709360611564,3.740901235364968,1.7933823278032115,3.618284980742328,0.0551682021754968,0.2722824245614996,2.02142386816973,True,0.7195703500574417
0.5,50.0,2.836582662674401,6.510423156697795,2.716871685486001,6.319881693269045,0.0911891674397782,0.4991713697434102,3.470711808582752,True,2.462429320756513
1.0,1.0,2.015416801012716,4.319938913261049,1.911904785987496,4.070976550044485,0.0547346812156451,0.2484432603981637,1.6557465073260451,True,0.6548541633082969
1.0,10.0,2.359369741371463,4.583979305848071,2.2458167352731246,4.319578240589778,0.0715666182802608,0.3409982948137345,2.2379499393656523,True,1.0469974317155657
1.0,50.0,3.092383424651552,6.532904963120576,2.95166370532012,6.341795288210789,0.1009562337090282,0.5220128942136466,3.4078478464376816,True,2.789856402414284
2.0,1.0,2.713386576161568,6.101832682653552,2.56635599909606,5.750178014583604,0.0862085182174541,0.3852618301042662,2.12658856327549,True,1.3097083266241274
2.0,10.0,2.90874105669271,6.268162608053595,2.7563768902532866,5.906764777490815,0.0960651859190487,0.4392241704034247,2.467640007606588,True,1.7018515950311863
2.0,50.0,3.40355872560048,6.962206292220646,3.2346528543002817,6.560153140367319,0.1166669117522977,0.5599472000805618,3.3200691922848184,True,3.4447105657303823
