scenario_id,K,B,lambda,rho,mu_vm,mu_container,stage_capacity_ratio,holding_vm,holding_container,blocking_cost,states,full_state_optimal_gain,weighted_ff_gain,weighted_ff_relative_gap,weighted_ff_numerically_optimal,uniform_jsq_gain,uniform_jsq_relative_gap,lexicographic_ff_gain,lexicographic_ff_relative_gap,weighted_ff_improvement_over_uniform_jsq,weighted_ff_improvement_over_lexicographic_ff,uniform_jsq_endpoint_error,lexicographic_ff_endpoint_error,rvi_iterations,rvi_span_residual,bellman_residual,globally_certified_within_class,class_definition,minimum_feeder_weight,minimum_feeder_weight_fraction,best_feeder_weight,best_feeder_weight_fraction,best_candidate_kind,best_gain,critical_weight_count,candidate_weight_count,distinct_policy_count,critical_weights,lexicographic_weight,lexicographic_weight_fraction,lexicographic_gain,jsq_gain,improvement_over_lexicographic,improvement_over_jsq,best_tie_state_count,best_generator_residual,best_poisson_gain_error,best_cost_decomposition_error,check_checked_uniformized_rows,check_minimum_transition_probability,check_maximum_row_sum_error,check_rvi_stationary_gain_error,check_stationary_generator_residual,check_stationary_poisson_gain_error,check_arrival_promotion_flow_error,check_promotion_departure_flow_error,check_cost_decomposition_error
K4_B4_lambda2_rho1_muvm1_muc1_hvm0p5_hc1_cb50,4,4,2.0,1.0,1.0,1.0,0.25,0.5,1.0,50.0,625,16.635494573936104,16.635494573936167,0.0,True,17.21390447875074,0.03476962480699972,16.635494573936167,0.0,0.5784099048145741,0.0,0.0,0.0,1013,9.691802915767767e-12,9.50306500158149e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,5.0,5,lexicographic_feeder_first,16.635494573936167,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,16.635494573936167,17.21390447875074,0.0,0.5784099048145741,20,2.1423834928313568e-16,1.0551559626037488e-12,0.0,1025,0.0,2.220446049250313e-16,5.042721795689431e-11,2.26706674266719e-16,1.1119993814645568e-12,1.3322676295501878e-15,1.3322676295501878e-15,3.552713678800501e-15
K4_B4_lambda2_rho0p5_muvm2_muc1_hvm0p5_hc1_cb50,4,4,2.0,0.5,2.0,1.0,0.5,0.5,1.0,50.0,625,3.027953641856752,3.0279536418567687,0.0,True,3.165621145668607,0.045465525597491355,3.0279536418567687,0.0,0.13766750381183845,0.0,0.0,0.0,536,9.805489753489383e-12,9.318823490644945e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,5.0,5,lexicographic_feeder_first,3.0279536418567687,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,3.0279536418567687,3.165621145668607,0.0,0.13766750381183845,20,2.220446049250313e-16,1.4380052704154878e-11,0.0,1025,0.0,1.1102230246251565e-16,6.1737281953355705e-12,2.6194324487249787e-16,1.6771029009987615e-11,2.220446049250313e-16,4.440892098500626e-16,0.0
K4_B4_lambda3_rho0p75_muvm2_muc1_hvm0p5_hc1_cb50,4,4,3.0,0.75,2.0,1.0,0.5,0.5,1.0,50.0,625,10.702940755357243,10.703114979378205,1.6278144945726935e-05,False,11.399747488741667,0.06510423156697795,10.703114979378205,1.6278144945726935e-05,0.6966325093634627,0.0,0.0,0.0,815,9.890754881780595e-12,9.589218308292402e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,5.0,5,lexicographic_feeder_first,10.703114979378205,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,10.703114979378205,11.399747488741667,0.0,0.6966325093634627,20,5.672545766444159e-16,3.963052108701959e-12,1.7763568394002505e-15,1025,0.0,2.220446049250313e-16,3.3590907833058736e-11,3.9080067307240007e-16,2.646771690706373e-12,8.881784197001252e-16,4.440892098500626e-16,0.0
K4_B4_lambda4_rho1_muvm2_muc1_hvm0p5_hc1_cb50,4,4,4.0,1.0,2.0,1.0,0.5,0.5,1.0,50.0,625,36.86373766366079,36.865022439001336,3.485200964335001e-05,False,37.80413222194427,0.025510016560542453,36.865022439001336,3.485200964335001e-05,0.9391097829429356,0.0,0.0,0.0,830,9.833911462919787e-12,9.527489908123243e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,5.0,5,lexicographic_feeder_first,36.865022439001336,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,36.865022439001336,37.80413222194427,0.0,0.9391097829429356,20,4.858445460179106e-16,2.1174173525650986e-12,0.0,1025,0.0,2.220446049250313e-16,7.716494110354688e-11,3.008118927561032e-16,2.8776980798284058e-12,8.881784197001252e-16,8.881784197001252e-16,0.0
K4_B4_lambda4_rho0p5_muvm4_muc1_hvm0p5_hc1_cb50,4,4,4.0,0.5,4.0,1.0,1.0,0.5,1.0,50.0,625,6.818987685713484,6.827494474347699,0.0012475148843628422,False,7.079687766651875,0.03823149314150924,6.829973283685255,0.001611030621859984,0.25219329230417653,0.002478809337556065,0.0,0.0,860,9.919176591210999e-12,9.60548307560316e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.5,7/2,open_interval_representative,6.827494474347699,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,6.829973283685255,7.079687766651875,0.002478809337556065,0.25219329230417653,20,3.000258461810512e-16,1.0818013151947525e-12,0.0,1025,0.0,2.220446049250313e-16,3.005951043633104e-11,7.979727989493313e-17,2.587263736586465e-12,0.0,4.440892098500626e-16,0.0
K4_B4_lambda6_rho0p75_muvm4_muc1_hvm0p5_hc1_cb50,4,4,6.0,0.75,4.0,1.0,1.0,0.5,1.0,50.0,625,47.06953829660349,47.095625780501756,0.0005542328402262729,False,47.695411878981716,0.013296786096229642,47.1207388371135,0.0010877638141970976,0.5997860984799601,0.0251130566117439,0.0,0.0,1024,9.777068044058979e-12,9.49906819869284e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,2.5,5/2,open_interval_representative,47.095625780501756,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,47.1207388371135,47.695411878981716,0.0251130566117439,0.5997860984799601,20,3.7757510063397143e-16,2.2453150450019166e-12,7.105427357601002e-15,1025,0.0,2.220446049250313e-16,1.2187939546492998e-10,3.2158452875456767e-16,2.6076918402395677e-12,8.881784197001252e-16,8.881784197001252e-16,7.105427357601002e-15
K4_B4_lambda8_rho1_muvm4_muc1_hvm0p5_hc1_cb50,4,4,8.0,1.0,4.0,1.0,1.0,0.5,1.0,50.0,625,135.0421966947504,135.0511352837182,6.61910809107986e-05,False,135.26701419100922,0.001664794425456512,135.0663522228059,0.00017887392716295272,0.2158789072910281,0.015216939087707715,0.0,0.0,689,9.833911462919787e-12,9.471534667682135e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,2.5,5/2,open_interval_representative,135.0511352837182,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,135.0663522228059,135.26701419100922,0.015216939087707715,0.2158789072910281,20,2.0743985109023585e-16,2.9842794901924208e-12,2.842170943040401e-14,1025,0.0,2.220446049250313e-16,1.8309265215066262e-10,3.0531133177191805e-16,4.689582056016661e-12,1.7763568394002505e-15,0.0,0.0
K4_B4_lambda4_rho0p5_muvm8_muc1_hvm0p5_hc1_cb50,4,4,4.0,0.5,8.0,1.0,2.0,0.5,1.0,50.0,625,4.515154067302014,4.520031627447278,0.0010802643880053707,False,4.547811810681153,0.007232918941933998,4.522282790802504,0.0015788439096941225,0.0277801832338751,0.00225116335522646,0.0,0.0,941,9.848122317634989e-12,9.58688683994069e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,2.5,5/2,open_interval_representative,4.520031627447278,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,4.522282790802504,4.547811810681153,0.00225116335522646,0.0277801832338751,20,2.0685222198307818e-16,5.160316618457728e-13,0.0,1025,0.0,1.1102230246251565e-16,2.4766855233337992e-11,1.249000902703301e-16,5.311306949806749e-13,4.440892098500626e-16,8.881784197001252e-16,0.0
K4_B4_lambda6_rho0p75_muvm8_muc1_hvm0p5_hc1_cb50,4,4,6.0,0.75,8.0,1.0,2.0,0.5,1.0,50.0,625,17.9733328328619,18.013346083676005,0.00222625659838372,False,18.168437147561033,0.010855210689828783,18.06305056455224,0.004991713697434102,0.15509106388502758,0.04970448087623325,0.0,0.0,1540,9.976020010071807e-12,9.794498545545594e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.75,7/4,open_interval_representative,18.013346083676005,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,18.06305056455224,18.168437147561033,0.04970448087623325,0.15509106388502758,20,2.3605452987261744e-16,2.071232074740692e-12,0.0,1025,0.0,2.220446049250313e-16,1.1587175663407834e-10,3.3306690738754696e-16,1.5774048733874224e-12,8.881784197001252e-16,1.7763568394002505e-15,3.552713678800501e-15
K4_B4_lambda8_rho1_muvm8_muc1_hvm0p5_hc1_cb50,4,4,8.0,1.0,8.0,1.0,2.0,0.5,1.0,50.0,625,79.15877704100977,79.19047292204338,0.00040040892770731575,False,79.36629218178419,0.002621505138550983,79.27303038435319,0.0014433439678360588,0.17581925974080548,0.08255746230980776,0.0,0.0,1332,9.890754881780595e-12,9.696687897076117e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.75,7/4,open_interval_representative,79.19047292204338,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,79.27303038435319,79.36629218178419,0.08255746230980776,0.17581925974080548,20,2.498001805406602e-16,4.419575816427823e-12,1.4210854715202004e-14,1025,0.0,2.220446049250313e-16,2.3224799861054635e-10,3.3306690738754696e-16,5.7127635955112055e-12,1.7763568394002505e-15,8.881784197001252e-16,1.4210854715202004e-14
K4_B4_lambda1_rho0p5_muvm1_muc1_hvm1_hc1_cb1,4,4,1.0,0.5,1.0,1.0,0.25,1.0,1.0,1.0,625,2.4018877953946483,2.401887795394645,0.0,True,2.5029368489380053,0.04207068029451971,2.401887795394645,0.0,0.10104905354336013,0.0,0.0,0.0,705,9.876544027065393e-12,9.532763467490213e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,5.0,5,lexicographic_feeder_first,2.401887795394645,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,2.401887795394645,2.5029368489380053,0.0,0.10104905354336013,20,4.933221528762716e-16,1.176836406102666e-12,0.0,1025,0.0,2.220446049250313e-16,5.411671111232863e-12,5.082739784612045e-16,2.3714363805993344e-13,7.771561172376096e-16,5.551115123125783e-16,0.0
K4_B4_lambda1p5_rho0p75_muvm1_muc1_hvm1_hc1_cb1,4,4,1.5,0.75,1.0,1.0,0.25,1.0,1.0,1.0,625,4.317864177223532,4.317864177223542,0.0,True,4.48620356143312,0.03898672521881722,4.317864177223542,0.0,0.1683393842095784,0.0,0.0,0.0,948,9.869438599707792e-12,9.614864460161243e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,5.0,5,lexicographic_feeder_first,4.317864177223542,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,4.317864177223542,4.48620356143312,0.0,0.1683393842095784,20,5.568462357885551e-16,4.46753745109163e-13,8.881784197001252e-16,1025,0.0,2.220446049250313e-16,2.3668178528168937e-11,4.902762223979451e-16,5.400124791776761e-13,1.3322676295501878e-15,0.0,0.0
K4_B4_lambda2_rho1_muvm1_muc1_hvm1_hc1_cb1,4,4,2.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,625,6.452727354906811,6.452727354906821,0.0,True,6.587626772425719,0.020905798447586263,6.452727354906821,0.0,0.13489941751889845,0.0,0.0,0.0,948,9.79127889877418e-12,9.538148049159645e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,5.0,5,lexicographic_feeder_first,6.452727354906821,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,6.452727354906821,6.587626772425719,0.0,0.13489941751889845,20,2.1423834928313568e-16,2.602362769721367e-13,0.0,1025,0.0,2.220446049250313e-16,5.0811799212624464e-11,2.26706674266719e-16,2.611244553918368e-13,1.3322676295501878e-15,1.3322676295501878e-15,0.0
K4_B4_lambda2_rho0p5_muvm2_muc1_hvm1_hc1_cb1,4,4,2.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,625,3.424352667630492,3.424357453855234,1.3977020495329098e-06,False,3.5722826110467545,0.04319938913261049,3.424357453855234,1.3977020495329098e-06,0.14792515719152055,0.0,0.0,0.0,529,9.947598300641403e-12,9.466816219827479e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,5.0,5,lexicographic_feeder_first,3.424357453855234,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,3.424357453855234,3.5722826110467545,0.0,0.14792515719152055,20,2.220446049250313e-16,2.7562840898553986e-11,4.440892098500626e-16,1025,0.0,1.1102230246251565e-16,6.2732041783419845e-12,2.0816681711721685e-16,1.4316992036356169e-11,0.0,0.0,8.881784197001252e-16
K4_B4_lambda3_rho0p75_muvm2_muc1_hvm1_hc1_cb1,4,4,3.0,0.75,2.0,1.0,0.5,1.0,1.0,1.0,625,6.00550953836478,6.005578068544976,1.1411218275100864e-05,False,6.206673372347574,0.03349654724510992,6.005578068544976,1.1411218275100864e-05,0.20109530380259866,0.0,0.0,0.0,771,9.85522774499259e-12,9.532818978641444e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,5.0,5,lexicographic_feeder_first,6.005578068544976,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,6.005578068544976,6.206673372347574,0.0,0.20109530380259866,20,5.672545766444159e-16,3.5011993304578937e-12,0.0,1025,0.0,2.220446049250313e-16,3.339373222388531e-11,1.5154435865916138e-16,2.0454749005693884e-12,0.0,8.881784197001252e-16,8.881784197001252e-16
K4_B4_lambda4_rho1_muvm2_muc1_hvm1_hc1_cb1,4,4,4.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,625,8.834885239324535,8.835087903375557,2.293907000850619e-05,False,8.945183555141833,0.012484408436496076,8.835087903375557,2.293907000850619e-05,0.11009565176627589,0.0,0.0,0.0,762,9.85522774499259e-12,9.537259870739945e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,5.0,5,lexicographic_feeder_first,8.835087903375557,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,8.835087903375557,8.945183555141833,0.0,0.11009565176627589,20,4.858445460179106e-16,4.085620730620576e-13,1.7763568394002505e-15,1025,0.0,2.220446049250313e-16,7.717559924458328e-11,4.3369442152135784e-16,4.014566457044566e-13,8.881784197001252e-16,4.440892098500626e-16,0.0
K4_B4_lambda4_rho0p5_muvm4_muc1_hvm1_hc1_cb1,4,4,4.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,625,5.788740146732276,5.792405628374223,0.0006332088760309301,False,5.929581912432494,0.024330296771003374,5.793497852221507,0.0008218896285950692,0.13717628405827043,0.001092223847283691,0.0,0.0,826,9.769962616701378e-12,9.473755113731386e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.5,7/2,open_interval_representative,5.792405628374223,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,5.793497852221507,5.929581912432494,0.001092223847283691,0.13717628405827043,20,3.000258461810512e-16,1.8598456108520622e-12,0.0,1025,0.0,2.220446049250313e-16,2.962696754593708e-11,7.979727989493313e-17,1.091571277811454e-12,0.0,4.440892098500626e-16,8.881784197001252e-16
K4_B4_lambda6_rho0p75_muvm4_muc1_hvm1_hc1_cb1,4,4,6.0,0.75,4.0,1.0,1.0,1.0,1.0,1.0,625,10.52866168556004,10.53164512324923,0.0002833634300627153,False,10.598158584051522,0.006600734316194769,10.533690849677662,0.0004776641388827862,0.06651346080229104,0.0020457264284310384,0.0,0.0,933,9.816147894525784e-12,9.552358903874847e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,2.5,5/2,open_interval_representative,10.53164512324923,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,10.533690849677662,10.598158584051522,0.0020457264284310384,0.06651346080229104,20,3.7757510063397143e-16,1.8829382497642655e-13,1.7763568394002505e-15,1025,0.0,2.220446049250313e-16,1.2253131842498988e-10,3.2158452875456767e-16,2.8954616482224083e-13,8.881784197001252e-16,8.881784197001252e-16,1.7763568394002505e-15
K4_B4_lambda8_rho1_muvm4_muc1_hvm1_hc1_cb1,4,4,8.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,625,14.238590210072795,14.239067950076366,3.35524793201368e-05,False,14.250476695192672,0.0008348077263624297,14.23977507178713,8.321481950492072e-05,0.011408745116305852,0.000707121710764369,0.0,0.0,615,9.9262820185686e-12,9.51849710162378e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,2.5,5/2,open_interval_representative,14.239067950076366,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,14.23977507178713,14.250476695192672,0.000707121710764369,0.011408745116305852,20,2.0743985109023585e-16,3.3928415632544784e-13,1.7763568394002505e-15,1025,0.0,2.220446049250313e-16,1.851514497275275e-10,3.0531133177191805e-16,2.859934511434403e-13,1.7763568394002505e-15,0.0,0.0
K4_B4_lambda4_rho0p5_muvm8_muc1_hvm1_hc1_cb1,4,4,4.0,0.5,8.0,1.0,2.0,1.0,1.0,1.0,625,4.717346188900237,4.723900652924087,0.0013894388415402715,False,4.767596730226487,0.010652290358610447,4.726295127529415,0.001897028174492404,0.04369607730239977,0.0023944746053281563,0.0,0.0,928,9.794831612452981e-12,9.53437329087592e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,2.5,5/2,open_interval_representative,4.723900652924087,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,4.726295127529415,4.767596730226487,0.0023944746053281563,0.04369607730239977,20,2.0685222198307818e-16,4.289901767151605e-13,8.881784197001252e-16,1025,0.0,1.1102230246251565e-16,2.4643398432999675e-11,1.249000902703301e-16,4.085620730620576e-13,4.440892098500626e-16,8.881784197001252e-16,8.881784197001252e-16
K4_B4_lambda6_rho0p75_muvm8_muc1_hvm1_hc1_cb1,4,4,6.0,0.75,8.0,1.0,2.0,1.0,1.0,1.0,625,8.447577640927678,8.460746325437407,0.0015588710834604485,False,8.504209233270718,0.006703885391791531,8.468565078243465,0.0024844326039816372,0.04346290783331064,0.007818752806057816,0.0,0.0,1433,9.85522774499259e-12,9.685252599922478e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,2.5,5/2,open_interval_representative,8.460746325437407,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,8.468565078243465,8.504209233270718,0.007818752806057816,0.04346290783331064,20,1.8041124150158794e-16,7.016609515630989e-13,0.0,1025,0.0,2.220446049250313e-16,1.142304029144725e-10,3.3306690738754696e-16,8.206768598029157e-13,8.881784197001252e-16,1.7763568394002505e-15,1.7763568394002505e-15
K4_B4_lambda8_rho1_muvm8_muc1_hvm1_hc1_cb1,4,4,8.0,1.0,8.0,1.0,2.0,1.0,1.0,1.0,625,12.915704632275572,12.91929232110568,0.00027777724346078364,False,12.936168956417143,0.0015844527824236422,12.925626274961067,0.0007681843900874643,0.016876635311463772,0.006333953855387264,0.0,0.0,1201,9.844569603956188e-12,9.641731857357172e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.75,7/4,open_interval_representative,12.91929232110568,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,12.925626274961067,12.936168956417143,0.006333953855387264,0.016876635311463772,20,2.498001805406602e-16,3.446132268436486e-13,1.7763568394002505e-15,1025,0.0,2.220446049250313e-16,2.3037216578813968e-10,2.220446049250313e-16,4.334310688136611e-13,8.881784197001252e-16,1.7763568394002505e-15,1.7763568394002505e-15
K4_B4_lambda1_rho0p5_muvm1_muc1_hvm1_hc1_cb10,4,4,1.0,0.5,1.0,1.0,0.25,1.0,1.0,10.0,625,2.4284172649113467,2.4284172649113427,0.0,True,2.533133644254804,0.043121246441673686,2.4284172649113427,0.0,0.10471637934346134,0.0,0.0,0.0,707,9.976020010071807e-12,9.609646411945505e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,5.0,5,lexicographic_feeder_first,2.4284172649113427,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,2.4284172649113427,2.533133644254804,0.0,0.10471637934346134,20,4.933221528762716e-16,1.319833131674386e-12,4.440892098500626e-16,1025,0.0,2.220446049250313e-16,5.465405905624721e-12,5.082739784612045e-16,2.402522625288839e-13,7.771561172376096e-16,5.551115123125783e-16,4.440892098500626e-16
K4_B4_lambda1p5_rho0p75_muvm1_muc1_hvm1_hc1_cb10,4,4,1.5,0.75,1.0,1.0,0.25,1.0,1.0,10.0,625,4.788201590570667,4.788201590570682,0.0,True,4.998786417220551,0.04397994166840969,4.788201590570682,0.0,0.21058482664986933,0.0,0.0,0.0,960,9.990230864787009e-12,9.702350034501706e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,5.0,5,lexicographic_feeder_first,4.788201590570682,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,4.788201590570682,4.998786417220551,0.0,0.21058482664986933,20,5.568462357885551e-16,5.613287612504791e-13,0.0,1025,0.0,2.220446049250313e-16,2.389022313309397e-11,4.902762223979451e-16,6.217248937900877e-13,1.3322676295501878e-15,0.0,8.881784197001252e-16
K4_B4_lambda2_rho1_muvm1_muc1_hvm1_hc1_cb10,4,4,2.0,1.0,1.0,1.0,0.25,1.0,1.0,10.0,625,8.731955478750573,8.731955478750592,0.0,True,8.960704728197983,0.026196795208596482,8.731955478750592,0.0,0.22874924944739128,0.0,0.0,0.0,972,9.947598300641403e-12,9.639400389005459e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,5.0,5,lexicographic_feeder_first,8.731955478750592,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,8.731955478750592,8.960704728197983,0.0,0.22874924944739128,20,2.1423834928313568e-16,3.304023721284466e-13,0.0,1025,0.0,2.220446049250313e-16,5.1455728566907055e-11,2.26706674266719e-16,4.4586556668946287e-13,1.3322676295501878e-15,1.3322676295501878e-15,1.7763568394002505e-15
K4_B4_lambda2_rho0p5_muvm2_muc1_hvm1_hc1_cb10,4,4,2.0,0.5,2.0,1.0,0.5,1.0,1.0,10.0,625,3.4823526643581144,3.4823569280258946,1.2243641558212905e-06,False,3.6419829898489393,0.04583979305848071,3.4823569280258946,1.2243641558212905e-06,0.15962606182304473,0.0,0.0,0.0,532,9.528378086542943e-12,9.05514552229647e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,5.0,5,lexicographic_feeder_first,3.4823569280258946,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,3.4823569280258946,3.6419829898489393,0.0,0.15962606182304473,20,2.220446049250313e-16,1.4358292332872225e-11,0.0,1025,0.0,1.1102230246251565e-16,6.008082920061497e-12,2.0816681711721685e-16,1.8316015371055983e-11,0.0,0.0,4.440892098500626e-16
K4_B4_lambda3_rho0p75_muvm2_muc1_hvm1_hc1_cb10,4,4,3.0,0.75,2.0,1.0,0.5,1.0,1.0,10.0,625,7.144322894821113,7.144413446217454,1.2674594594096057e-05,False,7.454993723839635,0.04348499271270705,7.144413446217454,1.2674594594096057e-05,0.3105802776221811,0.0,0.0,0.0,786,9.976020010071807e-12,9.657386002004387e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,5.0,5,lexicographic_feeder_first,7.144413446217454,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,7.144413446217454,7.454993723839635,0.0,0.3105802776221811,20,5.672545766444159e-16,2.3021584638627246e-12,8.881784197001252e-16,1025,0.0,2.220446049250313e-16,3.381916968692167e-11,3.9080067307240007e-16,3.1592506388733455e-12,8.881784197001252e-16,4.440892098500626e-16,8.881784197001252e-16
K4_B4_lambda4_rho1_muvm2_muc1_hvm1_hc1_cb10,4,4,4.0,1.0,2.0,1.0,0.5,1.0,1.0,10.0,625,14.42706305268864,14.427481911249476,2.9032836365014428e-05,False,14.699956289822653,0.018915370102521107,14.427481911249476,2.9032836365014428e-05,0.27247437857317713,0.0,0.0,0.0,791,9.890754881780595e-12,9.574785408972275e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,5.0,5,lexicographic_feeder_first,14.427481911249476,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,14.427481911249476,14.699956289822653,0.0,0.27247437857317713,20,4.858445460179106e-16,9.912071163853398e-13,1.7763568394002505e-15,1025,0.0,2.220446049250313e-16,7.745981633888732e-11,3.008118927561032e-16,1.2185807918285718e-12,8.881784197001252e-16,8.881784197001252e-16,0.0
K4_B4_lambda4_rho0p5_muvm4_muc1_hvm1_hc1_cb10,4,4,4.0,0.5,4.0,1.0,1.0,1.0,1.0,10.0,625,6.1422413408368906,6.147132667995555,0.000796342391521514,False,6.318032347002303,0.02862000960409358,6.148579877082129,0.0010319581881449156,0.17089967900674807,0.0014472090865744747,0.0,0.0,836,9.983125437429408e-12,9.687917135181578e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.5,7/2,open_interval_representative,6.147132667995555,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,6.148579877082129,6.318032347002303,0.0014472090865744747,0.17089967900674807,20,3.000258461810512e-16,2.453148795211746e-12,8.881784197001252e-16,1025,0.0,2.220446049250313e-16,3.029843043123037e-11,7.979727989493313e-17,1.2967404927621828e-12,0.0,4.440892098500626e-16,8.881784197001252e-16
K4_B4_lambda6_rho0p75_muvm4_muc1_hvm1_hc1_cb10,4,4,6.0,0.75,4.0,1.0,1.0,1.0,1.0,10.0,625,17.65614876891537,17.663649796104217,0.0004248393739213399,False,17.834219671451596,0.01008548947263804,17.670120251932193,0.0007913097697399371,0.170569875347379,0.006470455827976451,0.0,0.0,973,9.976020010071807e-12,9.707235015810056e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,2.5,5/2,open_interval_representative,17.663649796104217,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,17.670120251932193,17.834219671451596,0.006470455827976451,0.170569875347379,20,3.7757510063397143e-16,5.577760475716786e-13,0.0,1025,0.0,2.220446049250313e-16,1.2458656328817597e-10,3.2158452875456767e-16,5.719869022868806e-13,8.881784197001252e-16,8.881784197001252e-16,3.552713678800501e-15
K4_B4_lambda8_rho1_muvm4_muc1_hvm1_hc1_cb10,4,4,8.0,1.0,4.0,1.0,1.0,1.0,1.0,10.0,625,36.999939481652916,37.00201512922168,5.609867469635894e-05,False,37.05202736030933,0.0014077828068406466,37.005452259179194,0.00014899423089627365,0.050012231087649184,0.003437129957511331,0.0,0.0,653,9.819700608204585e-12,9.423573033018329e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,2.5,5/2,open_interval_representative,37.00201512922168,6,12,12,"['1', '4/3', '3/2', '2', '3', '4']",5.0,5,37.005452259179194,37.05202736030933,0.003437129957511331,0.050012231087649184,20,2.0743985109023585e-16,8.526512829121202e-13,7.105427357601002e-15,1025,0.0,2.220446049250313e-16,1.8323476069781464e-10,3.0531133177191805e-16,1.3997691894473974e-12,1.7763568394002505e-15,0.0,0.0
