scenario_id,K,B,lambda,rho,mu_vm,mu_container,stage_capacity_ratio,holding_vm,holding_container,blocking_cost,states,full_state_optimal_gain,weighted_ff_gain,weighted_ff_relative_gap,weighted_ff_numerically_optimal,uniform_jsq_gain,uniform_jsq_relative_gap,lexicographic_ff_gain,lexicographic_ff_relative_gap,weighted_ff_improvement_over_uniform_jsq,weighted_ff_improvement_over_lexicographic_ff,uniform_jsq_endpoint_error,lexicographic_ff_endpoint_error,rvi_iterations,rvi_span_residual,bellman_residual,globally_certified_within_class,class_definition,minimum_feeder_weight,minimum_feeder_weight_fraction,best_feeder_weight,best_feeder_weight_fraction,best_candidate_kind,best_gain,critical_weight_count,candidate_weight_count,distinct_policy_count,critical_weights,lexicographic_weight,lexicographic_weight_fraction,lexicographic_gain,jsq_gain,improvement_over_lexicographic,improvement_over_jsq,best_tie_state_count,best_generator_residual,best_poisson_gain_error,best_cost_decomposition_error,check_checked_uniformized_rows,check_minimum_transition_probability,check_maximum_row_sum_error,check_rvi_stationary_gain_error,check_stationary_generator_residual,check_stationary_poisson_gain_error,check_arrival_promotion_flow_error,check_promotion_departure_flow_error,check_cost_decomposition_error
K2_B2_lambda1_rho0p25_muvm2_muc1_hvm1_hc1_cb10,2,2,1.0,0.25,2.0,1.0,1.0,1.0,1.0,10.0,81,1.652063559277939,1.6520635592779331,0.0,True,1.6787108309583267,0.01612968915798521,1.6520635592779331,0.0,0.026647271680393603,0.0,0.0,0.0,240,9.553247082294547e-12,8.555239849883378e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,1.6520635592779331,2,4,4,"['1', '2']",3.0,3,1.6520635592779331,1.6787108309583267,0.0,0.026647271680393603,6,1.7770073607037418e-16,4.720668300706166e-13,2.220446049250313e-16,117,0.0,0.0,4.614308934947076e-12,1.0885389811754465e-16,2.55351295663786e-14,4.440892098500626e-16,2.220446049250313e-16,2.220446049250313e-16
K2_B2_lambda2_rho0p5_muvm2_muc1_hvm1_hc1_cb10,2,2,2.0,0.5,2.0,1.0,1.0,1.0,1.0,10.0,81,5.345996270224956,5.3459962702249575,0.0,True,5.416418293278866,0.013172853008920493,5.3459962702249575,0.0,0.07042202305390877,0.0,0.0,0.0,332,9.79127889877418e-12,9.044431870108838e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,5.3459962702249575,2,4,4,"['1', '2']",3.0,3,5.3459962702249575,5.416418293278866,0.0,0.07042202305390877,6,1.0234868508263162e-16,7.016609515630989e-14,8.881784197001252e-16,117,0.0,0.0,2.6855850876472687e-11,2.706168622523819e-16,4.440892098500626e-14,2.220446049250313e-16,0.0,0.0
K2_B2_lambda3_rho0p75_muvm2_muc1_hvm1_hc1_cb10,2,2,3.0,0.75,2.0,1.0,1.0,1.0,1.0,10.0,81,12.81055429488128,12.810554294881278,0.0,True,12.868195293930217,0.004499492974474078,12.810554294881278,0.0,0.057640999048938824,0.0,0.0,0.0,299,9.42890210353653e-12,8.61377635885674e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,12.810554294881278,2,4,4,"['1', '2']",3.0,3,12.810554294881278,12.868195293930217,0.0,0.057640999048938824,6,1.8041124150158794e-16,1.0302869668521453e-13,0.0,117,0.0,1.1102230246251565e-16,5.065992070285574e-11,1.457167719820518e-16,5.861977570020827e-14,0.0,4.440892098500626e-16,1.7763568394002505e-15
K2_B2_lambda4_rho1_muvm2_muc1_hvm1_hc1_cb10,2,2,4.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,81,22.160767515805937,22.160767515805937,0.0,True,22.1926208270288,0.0014373740079239238,22.160820867052234,2.4074638326126305e-06,0.03185331122286428,5.335124629723964e-05,0.0,0.0,241,9.00257646208047e-12,8.030909270928532e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,22.160767515805937,2,4,4,"['1', '2']",3.0,3,22.160820867052234,22.1926208270288,5.335124629723964e-05,0.03185331122286428,6,2.7755575615628914e-16,1.0658141036401503e-13,0.0,117,0.0,1.1102230246251565e-16,6.349054615384375e-11,1.942890293094024e-16,7.815970093361102e-14,4.440892098500626e-16,0.0,3.552713678800501e-15
K2_B2_lambda6_rho1p5_muvm2_muc1_hvm1_hc1_cb10,2,2,6.0,1.5,2.0,1.0,1.0,1.0,1.0,10.0,81,42.02801033740381,42.02801033740382,0.0,True,42.03715707026489,0.00021763421079526565,42.02803758626989,6.483501326084328e-07,0.00914673286106904,2.724886606841892e-05,0.0,0.0,180,8.604672530054813e-12,7.355005493536737e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,42.02801033740382,2,4,4,"['1', '2']",3.0,3,42.02803758626989,42.03715707026489,2.724886606841892e-05,0.00914673286106904,6,1.5265566588595902e-16,1.4921397450962104e-13,7.105427357601002e-15,117,0.0,0.0,7.401013135677204e-11,1.3877787807814457e-16,1.2789769243681803e-13,8.881784197001252e-16,0.0,0.0
K2_B2_lambda1_rho0p25_muvm4_muc1_hvm1_hc1_cb10,2,2,1.0,0.25,4.0,1.0,2.0,1.0,1.0,10.0,81,1.2883523794836145,1.2883523794836125,0.0,True,1.297034226744544,0.006738721020105814,1.2900841101868177,0.0013441436758919179,0.008681847260931574,0.0017317307032052032,0.0,0.0,325,9.730882766234572e-12,8.984910038201122e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,1.2883523794836125,2,4,4,"['1', '2']",3.0,3,1.2900841101868177,1.297034226744544,0.0017317307032052032,0.008681847260931574,6,3.885780586188048e-16,2.731148640577885e-14,0.0,117,0.0,1.1102230246251565e-16,5.39124300757976e-12,3.885780586188048e-16,2.9531932455029164e-14,2.220446049250313e-16,7.771561172376096e-16,2.220446049250313e-16
K2_B2_lambda2_rho0p5_muvm4_muc1_hvm1_hc1_cb10,2,2,2.0,0.5,4.0,1.0,2.0,1.0,1.0,10.0,81,3.4034275531829032,3.403427553182907,0.0,True,3.4349369927563407,0.009258149051525907,3.4136083548260285,0.0029913378451685135,0.031509439573433884,0.01018080164312174,0.0,0.0,480,9.691802915767767e-12,9.189093930217496e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,3.403427553182907,2,4,4,"['1', '2']",3.0,3,3.4136083548260285,3.4349369927563407,0.01018080164312174,0.031509439573433884,6,1.0581813203458523e-16,4.8405723873656825e-14,4.440892098500626e-16,117,0.0,1.1102230246251565e-16,2.788391739727558e-11,2.3418766925686896e-16,4.707345624410664e-14,0.0,4.440892098500626e-16,0.0
K2_B2_lambda3_rho0p75_muvm4_muc1_hvm1_hc1_cb10,2,2,3.0,0.75,4.0,1.0,2.0,1.0,1.0,10.0,81,8.540657853975139,8.540657853975143,0.0,True,8.58470160422909,0.005156950554277512,8.556572314008319,0.0018633763704481849,0.04404375025394813,0.015914460033176425,0.0,0.0,495,9.912071163853398e-12,9.403033907062763e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,8.540657853975143,2,4,4,"['1', '2']",3.0,3,8.556572314008319,8.58470160422909,0.015914460033176425,0.04404375025394813,6,4.163336342344337e-16,7.283063041541027e-14,1.7763568394002505e-15,117,0.0,0.0,6.749267811301252e-11,1.942890293094024e-16,6.039613253960852e-14,4.440892098500626e-16,4.440892098500626e-16,1.7763568394002505e-15
K2_B2_lambda4_rho1_muvm4_muc1_hvm1_hc1_cb10,2,2,4.0,1.0,4.0,1.0,2.0,1.0,1.0,10.0,81,16.662415633235398,16.66241563323539,0.0,True,16.696206253524437,0.002027954471477688,16.674421030630846,0.0007205076178451588,0.03379062028904656,0.012005397395455475,0.0,0.0,413,9.592326932761353e-12,8.995693079327793e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,16.66241563323539,2,4,4,"['1', '2']",3.0,3,16.674421030630846,16.696206253524437,0.012005397395455475,0.03379062028904656,6,1.3877787807814457e-16,1.0302869668521453e-13,0.0,117,0.0,0.0,9.528378086542943e-11,1.1102230246251565e-16,1.0302869668521453e-13,0.0,8.881784197001252e-16,0.0
K2_B2_lambda6_rho1p5_muvm4_muc1_hvm1_hc1_cb10,2,2,6.0,1.5,4.0,1.0,2.0,1.0,1.0,10.0,81,35.93615691519966,35.93615691519967,0.0,True,35.94854328457814,0.00034467707294665457,35.94001541641786,0.00010737100317382187,0.012386369378475592,0.0038585012181897582,0.0,0.0,268,9.585221505403752e-12,8.637979220793568e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,35.93615691519967,2,4,4,"['1', '2']",3.0,3,35.94001541641786,35.94854328457814,0.0038585012181897582,0.012386369378475592,6,2.220446049250313e-16,1.7053025658242404e-13,7.105427357601002e-15,117,0.0,1.1102230246251565e-16,1.2570211538331932e-10,3.3306690738754696e-16,2.3447910280083306e-13,0.0,0.0,0.0
K2_B3_lambda0p25_rho0p25_muvm0p5_muc1_hvm1_hc1_cb10,2,3,0.25,0.25,0.5,1.0,0.25,1.0,1.0,10.0,144,0.8017779917560012,0.8017779917560018,0.0,True,0.8145440146943616,0.015922141876707138,0.8017779917560018,0.0,0.012766022938359711,0.0,0.0,0.0,382,9.968914582714206e-12,9.293926739317726e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,0.8017779917560018,2,4,4,"['1', '2']",3.0,3,0.8017779917560018,0.8145440146943616,0.0,0.012766022938359711,9,2.688821387764051e-17,4.3076653355456074e-14,1.1102230246251565e-16,225,0.0,2.220446049250313e-16,6.559197629485425e-13,8.456776945386935e-17,5.10702591327572e-14,2.7755575615628914e-17,1.1102230246251565e-16,2.220446049250313e-16
K2_B3_lambda0p5_rho0p5_muvm0p5_muc1_hvm1_hc1_cb10,2,3,0.5,0.5,0.5,1.0,0.25,1.0,1.0,10.0,144,1.9295086311964689,1.92950863119647,0.0,True,1.9813746826522787,0.026880445423894367,1.92950863119647,0.0,0.05186605145580869,0.0,0.0,0.0,578,9.848122317634989e-12,9.418577029407516e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,1.92950863119647,2,4,4,"['1', '2']",3.0,3,1.92950863119647,1.9813746826522787,0.0,0.05186605145580869,9,1.942890293094024e-16,5.861977570020827e-14,0.0,225,0.0,2.220446049250313e-16,5.21338527903481e-12,1.0408340855860843e-16,4.1522341120980855e-14,2.220446049250313e-16,1.1102230246251565e-16,0.0
K2_B3_lambda0p75_rho0p75_muvm0p5_muc1_hvm1_hc1_cb10,2,3,0.75,0.75,0.5,1.0,0.25,1.0,1.0,10.0,144,3.7398298613231162,3.7398298613231233,0.0,True,3.8212462039450275,0.02177006592302755,3.7398298613231233,0.0,0.08141634262190411,0.0,0.0,0.0,677,9.748646334628575e-12,9.377942866706235e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,3.7398298613231233,2,4,4,"['1', '2']",3.0,3,3.7398298613231233,3.8212462039450275,0.0,0.08141634262190411,9,1.9905951886833861e-16,8.08242361927114e-14,0.0,225,0.0,2.220446049250313e-16,1.5426770971771475e-11,5.551115123125783e-17,7.283063041541027e-14,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16
K2_B3_lambda1_rho1_muvm0p5_muc1_hvm1_hc1_cb10,2,3,1.0,1.0,0.5,1.0,0.25,1.0,1.0,10.0,144,6.1955803699227125,6.195580369922714,0.0,True,6.268750899641268,0.011810117107635583,6.195580369922714,0.0,0.07317052971855365,0.0,0.0,0.0,638,9.634959496906959e-12,9.256595490114705e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,6.195580369922714,2,4,4,"['1', '2']",3.0,3,6.195580369922714,6.268750899641268,0.0,0.07317052971855365,9,5.620504062164855e-16,8.348877145181177e-14,0.0,225,0.0,2.220446049250313e-16,2.6847857270695386e-11,3.885780586188048e-16,9.769962616701378e-14,1.1102230246251565e-16,2.220446049250313e-16,8.881784197001252e-16
K2_B3_lambda1p5_rho1p5_muvm0p5_muc1_hvm1_hc1_cb10,2,3,1.5,1.5,0.5,1.0,0.25,1.0,1.0,10.0,144,11.646377806406118,11.646377806406118,0.0,True,11.67510916009906,0.002466977644941104,11.646377806406118,0.0,0.028731353692942108,0.0,0.0,0.0,444,9.86233317235019e-12,9.28901400243376e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,11.646377806406118,2,4,4,"['1', '2']",3.0,3,11.646377806406118,11.67510916009906,0.0,0.028731353692942108,9,8.326672684688674e-17,9.592326932761353e-14,0.0,225,0.0,1.1102230246251565e-16,4.2792436261152034e-11,1.8995222061946038e-16,1.1901590823981678e-13,1.1102230246251565e-16,0.0,0.0
K2_B3_lambda0p5_rho0p25_muvm1_muc1_hvm1_hc1_cb10,2,3,0.5,0.25,1.0,1.0,0.5,1.0,1.0,10.0,144,1.059374621921043,1.0593746219210427,0.0,True,1.0800901527731173,0.01955449037896464,1.0593746219210427,0.0,0.02071553085207456,0.0,0.0,0.0,224,9.123368727159686e-12,8.059775069568786e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,1.0593746219210427,2,4,4,"['1', '2']",3.0,3,1.0593746219210427,1.0800901527731173,0.0,0.02071553085207456,9,6.158268339717665e-17,4.6851411639181606e-14,0.0,225,0.0,2.220446049250313e-16,4.651834473179406e-13,1.942890293094024e-16,4.951594689828198e-14,1.1102230246251565e-16,1.1102230246251565e-16,0.0
K2_B3_lambda1_rho0p5_muvm1_muc1_hvm1_hc1_cb10,2,3,1.0,0.5,1.0,1.0,0.5,1.0,1.0,10.0,144,2.6399203890752014,2.6399203890751934,0.0,True,2.7152124423204667,0.02852057719499678,2.6399203890751934,0.0,0.07529205324527322,0.0,0.0,0.0,400,9.677592061052565e-12,9.052647520491064e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,2.6399203890751934,2,4,4,"['1', '2']",3.0,3,2.6399203890751934,2.7152124423204667,0.0,0.07529205324527322,9,3.8163916471489756e-16,9.814371537686384e-14,0.0,225,0.0,1.1102230246251565e-16,6.034284183442651e-12,6.591949208711867e-17,1.0080825063596421e-13,0.0,1.1102230246251565e-16,0.0
K2_B3_lambda1p5_rho0p75_muvm1_muc1_hvm1_hc1_cb10,2,3,1.5,0.75,1.0,1.0,0.5,1.0,1.0,10.0,144,5.75198986453386,5.751989864533854,0.0,True,5.851989904950042,0.01738529496249139,5.751989864533854,0.0,0.10000004041618737,0.0,0.0,0.0,488,9.727330052555772e-12,9.222178576351325e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,5.751989864533854,2,4,4,"['1', '2']",3.0,3,5.751989864533854,5.851989904950042,0.0,0.10000004041618737,9,3.209238430557093e-16,9.414691248821327e-14,0.0,225,0.0,0.0,2.1171508990391885e-11,1.1449174941446927e-16,1.6253665080512292e-13,0.0,0.0,0.0
K2_B3_lambda2_rho1_muvm1_muc1_hvm1_hc1_cb10,2,3,2.0,1.0,1.0,1.0,0.5,1.0,1.0,10.0,144,10.388888418641665,10.38888841864167,0.0,True,10.455375021761899,0.0063997802691702285,10.38888841864167,0.0,0.0664866031202287,0.0,0.0,0.0,437,9.57811607804615e-12,9.018341629030147e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,10.38888841864167,2,4,4,"['1', '2']",3.0,3,10.38888841864167,10.455375021761899,0.0,0.0664866031202287,9,6.591949208711867e-17,1.0480505352461478e-13,0.0,225,0.0,0.0,3.659295089164516e-11,1.7650811368064012e-16,8.704148513061227e-14,4.440892098500626e-16,0.0,1.7763568394002505e-15
K2_B3_lambda3_rho1p5_muvm1_muc1_hvm1_hc1_cb10,2,3,3.0,1.5,1.0,1.0,0.5,1.0,1.0,10.0,144,20.748681024483577,20.748681024483574,0.0,True,20.76370468384857,0.0007240778026932968,20.748681024483574,0.0,0.015023659364995723,0.0,0.0,0.0,280,9.819700608204585e-12,8.892442338037654e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,20.748681024483574,2,4,4,"['1', '2']",3.0,3,20.748681024483574,20.76370468384857,0.0,0.015023659364995723,9,2.3592239273284576e-16,1.1723955140041653e-13,3.552713678800501e-15,225,0.0,0.0,5.518785428648698e-11,2.3592239273284576e-16,1.9184653865522705e-13,6.661338147750939e-16,2.220446049250313e-16,0.0
K2_B3_lambda1_rho0p25_muvm2_muc1_hvm1_hc1_cb10,2,3,1.0,0.25,2.0,1.0,1.0,1.0,1.0,10.0,144,1.6112382960943474,1.6112382960943417,0.0,True,1.6376610329846335,0.016399024870706564,1.6112382960943417,0.0,0.026422736890291842,0.0,0.0,0.0,298,9.158895863947691e-12,8.34879387845433e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,1.6112382960943417,2,4,4,"['1', '2']",3.0,3,1.6112382960943417,1.6376610329846335,0.0,0.026422736890291842,9,2.983724378680108e-16,5.3435034175208784e-12,4.440892098500626e-16,225,0.0,0.0,1.5241141682054149e-12,2.0006918214146574e-16,8.193445921733655e-14,1.2212453270876722e-15,3.3306690738754696e-16,2.220446049250313e-16
K2_B3_lambda2_rho0p5_muvm2_muc1_hvm1_hc1_cb10,2,3,2.0,0.5,2.0,1.0,1.0,1.0,1.0,10.0,144,5.046420260936365,5.046420260936376,0.0,True,5.119468032487836,0.014475166112684505,5.046420260936376,0.0,0.07304777155145992,0.0,0.0,0.0,568,9.769962616701378e-12,9.32476318382669e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,5.046420260936376,2,4,4,"['1', '2']",3.0,3,5.046420260936376,5.119468032487836,0.0,0.07304777155145992,9,1.192622389734055e-16,1.5010215292932116e-13,8.881784197001252e-16,225,0.0,2.220446049250313e-16,2.3371526935989095e-11,2.5500435096859064e-16,9.947598300641403e-14,6.661338147750939e-16,4.440892098500626e-16,0.0
K2_B3_lambda3_rho0p75_muvm2_muc1_hvm1_hc1_cb10,2,3,3.0,0.75,2.0,1.0,1.0,1.0,1.0,10.0,144,13.27740267542703,13.277402675427021,0.0,True,13.324313830735706,0.0035331575350573663,13.277445815789187,3.2491567222772518e-06,0.04691115530868473,4.314036216612749e-05,0.0,0.0,509,9.64917035162216e-12,9.158895863947691e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,13.277402675427021,2,4,4,"['1', '2']",3.0,3,13.277445815789187,13.324313830735706,4.314036216612749e-05,0.04691115530868473,9,8.933825901280557e-17,1.4566126083082054e-13,0.0,225,0.0,1.1102230246251565e-16,5.918110446145874e-11,9.367506770274758e-17,1.509903313490213e-13,4.440892098500626e-16,4.440892098500626e-16,0.0
K2_B3_lambda4_rho1_muvm2_muc1_hvm1_hc1_cb10,2,3,4.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,144,23.421593171304302,23.421593171304302,0.0,True,23.437351768822754,0.0006728234669262197,23.42161403493469,8.907861321371466e-07,0.015758597518452433,2.0863630389555965e-05,0.0,0.0,358,9.762857189343777e-12,9.038991777288174e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,23.421593171304302,2,4,4,"['1', '2']",3.0,3,23.42161403493469,23.437351768822754,2.0863630389555965e-05,0.015758597518452433,9,8.326672684688674e-17,1.7408297026122455e-13,0.0,225,0.0,1.1102230246251565e-16,7.990408334990207e-11,1.8041124150158794e-16,1.4210854715202004e-13,4.440892098500626e-16,0.0,0.0
K2_B3_lambda6_rho1p5_muvm2_muc1_hvm1_hc1_cb10,2,3,6.0,1.5,2.0,1.0,1.0,1.0,1.0,10.0,144,43.825071324481115,43.82507132448112,0.0,True,43.82697691814333,4.348181542264204e-05,43.82507404648492,6.21106531966815e-08,0.0019055936622081049,2.7220037992492507e-06,0.0,0.0,205,9.663381206337363e-12,8.384848371179032e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,43.82507132448112,2,4,4,"['1', '2']",3.0,3,43.82507404648492,43.82697691814333,2.7220037992492507e-06,0.0019055936622081049,9,2.498001805406602e-16,2.984279490192421e-13,7.105427357601002e-15,225,0.0,1.1102230246251565e-16,9.509193432677421e-11,1.1102230246251565e-16,3.197442310920451e-13,0.0,4.440892098500626e-16,0.0
K2_B3_lambda1_rho0p25_muvm4_muc1_hvm1_hc1_cb10,2,3,1.0,0.25,4.0,1.0,2.0,1.0,1.0,10.0,144,1.2822023042289727,1.2822023042289694,0.0,True,1.2908739301135181,0.006763071518390314,1.2839632325391341,0.001373362303556529,0.008671625884548728,0.0017609283101647222,0.0,0.0,356,9.912071163853398e-12,9.189926597485965e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,1.2822023042289694,2,4,4,"['1', '2']",3.0,3,1.2839632325391341,1.2908739301135181,0.0017609283101647222,0.008671625884548728,9,1.942890293094024e-16,5.040412531798211e-14,0.0,225,0.0,2.220446049250313e-16,1.6817658377021871e-12,6.314393452555578e-16,6.816769371198461e-14,3.3306690738754696e-16,6.661338147750939e-16,0.0
K2_B3_lambda2_rho0p5_muvm4_muc1_hvm1_hc1_cb10,2,3,2.0,0.5,4.0,1.0,2.0,1.0,1.0,10.0,144,3.1865439878989514,3.1865439878989554,0.0,True,3.2162716423323503,0.009329120999518919,3.196337694002123,0.003073457055783226,0.029727654433394868,0.009793706103167654,0.0,0.0,684,9.812595180846984e-12,9.462819416938828e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,3.1865439878989554,2,4,4,"['1', '2']",3.0,3,3.196337694002123,3.2162716423323503,0.009793706103167654,0.029727654433394868,9,6.852157730108388e-17,1.1723955140041653e-13,0.0,225,0.0,0.0,1.7262191676081784e-11,1.5525775109992423e-16,1.0524914273446484e-13,2.220446049250313e-16,6.661338147750939e-16,0.0
K2_B3_lambda3_rho0p75_muvm4_muc1_hvm1_hc1_cb10,2,3,3.0,0.75,4.0,1.0,2.0,1.0,1.0,10.0,144,8.291760454939842,8.291760454939846,0.0,True,8.333607821984039,0.005046861552695466,8.306609296536564,0.0017907948109952448,0.04184736704419301,0.014848841596718287,0.0,0.0,828,9.755751761986176e-12,9.459655281318646e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,8.291760454939846,2,4,4,"['1', '2']",3.0,3,8.306609296536564,8.333607821984039,0.014848841596718287,0.04184736704419301,9,2.2724877535296173e-16,1.1901590823981678e-13,0.0,225,0.0,0.0,6.338041202980094e-11,1.8431436932253575e-16,1.3322676295501878e-13,4.440892098500626e-16,0.0,0.0
K2_B3_lambda4_rho1_muvm4_muc1_hvm1_hc1_cb10,2,3,4.0,1.0,4.0,1.0,2.0,1.0,1.0,10.0,144,17.209983114533017,17.20998311453301,0.0,True,17.234855767260495,0.001445245620634796,17.21831163635658,0.00048393550232663673,0.024872652727484734,0.008328521823571577,0.0,0.0,662,9.976020010071807e-12,9.57811607804615e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,17.20998311453301,2,4,4,"['1', '2']",3.0,3,17.21831163635658,17.234855767260495,0.008328521823571577,0.024872652727484734,9,1.6653345369377348e-16,2.1316282072803006e-13,0.0,225,0.0,2.220446049250313e-16,1.0652456694515422e-10,2.318566345860251e-16,1.8118839761882555e-13,0.0,4.440892098500626e-16,3.552713678800501e-15
K2_B3_lambda6_rho1p5_muvm4_muc1_hvm1_hc1_cb10,2,3,6.0,1.5,4.0,1.0,2.0,1.0,1.0,10.0,144,37.494456011984816,37.494456011984816,0.0,True,37.49889009725146,0.00011825975726192174,37.49569855069181,3.3139264818233025e-05,0.004434085266645127,0.0012425387069967542,0.0,0.0,364,9.748646334628575e-12,9.034106795979824e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,1.5,3/2,open_interval_representative,37.494456011984816,2,4,4,"['1', '2']",3.0,3,37.49569855069181,37.49889009725146,0.0012425387069967542,0.004434085266645127,9,3.3306690738754696e-16,3.410605131648481e-13,7.105427357601002e-15,225,0.0,2.220446049250313e-16,1.3804424270347226e-10,1.6653345369377348e-16,2.5579538487363607e-13,4.440892098500626e-16,0.0,7.105427357601002e-15
K2_B4_lambda0p25_rho0p25_muvm0p5_muc1_hvm1_hc1_cb10,2,4,0.25,0.25,0.5,1.0,0.25,1.0,1.0,10.0,225,0.8018640840477091,0.8018640840477131,0.0,True,0.8146895244829377,0.015994531605016384,0.8018640840477131,0.0,0.0128254404352246,0.0,0.0,0.0,430,9.592326932761353e-12,8.958833674910238e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,0.8018640840477131,2,4,4,"['1', '2']",3.0,3,0.8018640840477131,0.8146895244829377,0.0,0.0128254404352246,12,5.551115123125783e-17,1.2534417948018017e-13,1.1102230246251565e-16,369,0.0,2.220446049250313e-16,1.7197354651443675e-13,1.3400738851920835e-16,8.826273045769994e-14,1.942890293094024e-16,2.7755575615628914e-17,1.1102230246251565e-16
K2_B4_lambda0p5_rho0p5_muvm0p5_muc1_hvm1_hc1_cb10,2,4,0.5,0.5,0.5,1.0,0.25,1.0,1.0,10.0,225,1.9522796138097742,1.9522796138097747,0.0,True,2.0069346810855078,0.02799551195900518,1.9522796138097747,0.0,0.054655067275733105,0.0,0.0,0.0,780,9.990230864787009e-12,9.660550137624568e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,1.9522796138097747,2,4,4,"['1', '2']",3.0,3,1.9522796138097747,2.0069346810855078,0.0,0.054655067275733105,12,4.998881405251501e-17,9.85878045867139e-14,2.220446049250313e-16,369,0.0,2.220446049250313e-16,2.885247596395857e-12,3.3306690738754696e-16,1.021405182655144e-13,4.440892098500626e-16,1.6653345369377348e-16,0.0
K2_B4_lambda0p75_rho0p75_muvm0p5_muc1_hvm1_hc1_cb10,2,4,0.75,0.75,0.5,1.0,0.25,1.0,1.0,10.0,225,4.03464569670953,4.034645696709525,0.0,True,4.12504581408194,0.02240596180381725,4.034645696709525,0.0,0.09040011737241471,0.0,0.0,0.0,1087,9.904965736495797e-12,9.64739399478276e-12,True,uniform_argmin_r_q_plus_n_for_r_ge_minimum,1.0,1,3.0,3,lexicographic_feeder_first,4.034645696709525,2,4,4,"['1', '2']",3.0,3,4.034645696709525,4.12504581408194,0.0,0.09040011737241471,12,7.901800958345917e-17,1.1191048088221578e-13,0.0,369,0.0,1.1102230246251565e-16,1.3455014880037197e-11,4.475586568020162e-16,2.0161650127192843e-13,1.1102230246251565e-16,2.220446049250313e-16,0.0
